name,port,date,rxb,txb,rxm,txm
el01gw02,1A_ETH_1,19/03/2016-11:15,1281514,992973,1,0
el01gw02,1A_ETH_1,19/03/2016-11:30,1245713,880177,1,0
el01gw02,1A_ETH_1,19/03/2016-11:45,1182065,943037,1,0
el01gw02,1A_ETH_1,19/03/2016-12:00,1269677,927976,1,0
el01gw02,1A_ETH_1,19/03/2016-12:15,1210851,914686,1,0
el01gw02,1A_ETH_1,19/03/2016-12:30,1151150,933836,1,0
el01gw02,1A_ETH_1,19/03/2016-12:45,1140490,918942,1,0
el01gw02,1A_ETH_1,19/03/2016-13:00,1119822,878027,1,0
el01gw02,1A_ETH_1,19/03/2016-13:15,1118566,903218,1,0
el01gw02,1A_ETH_1,19/03/2016-13:30,1108885,895548,1,0
el01gw02,1A_ETH_1,19/03/2016-13:45,1145878,857854,1,0
el01gw02,1A_ETH_1,19/03/2016-14:00,1149760,892083,1,0
el01gw02,1A_ETH_1,19/03/2016-14:15,1129870,903852,1,0
el01gw02,1A_ETH_1,19/03/2016-14:30,1068120,804940,1,0
el01gw02,1A_ETH_1,19/03/2016-14:45,1024613,749041,0,0
el01gw02,1A_ETH_1,19/03/2016-15:00,1100047,759102,1,0
el01gw02,1A_ETH_1,19/03/2016-15:15,1043793,777809,0,0
el01gw02,1A_ETH_1,19/03/2016-15:30,1047344,747235,0,0
el01gw02,1A_ETH_1,19/03/2016-15:45,948523,725032,0,0
el01gw02,1A_ETH_1,19/03/2016-16:00,988726,748487,0,0
el01gw02,1A_ETH_1,19/03/2016-16:15,999173,766045,0,0
el01gw02,1A_ETH_1,19/03/2016-16:30,971145,753705,0,0
el01gw02,1A_ETH_1,19/03/2016-16:45,1000558,768859,0,0
el01gw02,1A_ETH_1,19/03/2016-17:00,1116773,813574,1,0
el01gw02,1A_ETH_1,19/03/2016-17:15,1176285,837207,1,0
el01gw02,1A_ETH_1,19/03/2016-17:30,1158237,877746,1,0
el01gw02,1A_ETH_1,19/03/2016-17:45,1101401,830544,1,0
el01gw02,1A_ETH_1,19/03/2016-18:00,1194378,876584,1,0
el01gw02,1A_ETH_1,19/03/2016-18:15,1238203,915270,1,0
el01gw02,1A_ETH_1,19/03/2016-18:30,1227110,915015,1,0
el01gw02,1A_ETH_1,19/03/2016-18:45,1271274,944862,1,0
el01gw02,1A_ETH_1,19/03/2016-19:00,1317290,1019241,1,0
el01gw02,1A_ETH_1,19/03/2016-19:15,1302471,972592,1,0
el01gw02,1A_ETH_1,19/03/2016-19:30,1295679,971671,1,0
el01gw02,1A_ETH_1,19/03/2016-19:45,1319882,1001956,1,0
el01gw02,1A_ETH_1,19/03/2016-20:00,1260022,974302,1,0
el01gw02,1A_ETH_1,19/03/2016-20:15,1196557,934101,1,0
el01gw02,1A_ETH_1,19/03/2016-20:30,1165120,931570,1,0
el01gw02,1A_ETH_1,19/03/2016-20:45,1064669,885680,1,0
el01gw02,1A_ETH_1,19/03/2016-21:00,1010205,836988,0,0
el01gw02,1A_ETH_1,19/03/2016-21:15,902929,784565,0,0
el01gw02,1A_ETH_1,19/03/2016-21:30,802228,705067,0,0
el01gw02,1A_ETH_1,19/03/2016-21:45,687991,625800,0,0
el01gw02,1A_ETH_1,19/03/2016-22:00,578504,525225,0,0
el01gw02,1A_ETH_1,19/03/2016-22:15,521835,494102,0,0
el01gw02,1A_ETH_1,19/03/2016-22:30,468874,461620,0,0
el01gw02,1A_ETH_1,19/03/2016-22:45,424631,393041,0,0
el01gw02,1A_ETH_1,19/03/2016-23:00,739835,468600,0,0
el01gw02,1A_ETH_1,19/03/2016-23:15,1406794,687496,1,0
el01gw02,1A_ETH_1,19/03/2016-23:30,1400759,675790,1,0
el01gw02,1A_ETH_1,19/03/2016-23:45,1411341,671609,1,0
el01gw02,1A_ETH_1,20/03/2016-00:00,1222239,682721,1,0
el01gw02,1A_ETH_1,20/03/2016-00:15,1374658,710682,1,0
el01gw02,1A_ETH_1,20/03/2016-00:30,1343123,664169,1,0
el01gw02,1A_ETH_1,20/03/2016-00:45,1279223,614492,1,0
el01gw02,1A_ETH_1,20/03/2016-01:00,1320927,630850,1,0
el01gw02,1A_ETH_1,20/03/2016-01:15,1443490,701516,1,0
el01gw02,1A_ETH_1,20/03/2016-01:30,1469382,740167,1,0
el01gw02,1A_ETH_1,20/03/2016-01:45,1433828,728947,1,0
el01gw02,1A_ETH_1,20/03/2016-02:00,1383669,713053,1,0
el01gw02,1A_ETH_1,20/03/2016-02:15,1433161,730374,1,0
el01gw02,1A_ETH_1,20/03/2016-02:30,1405180,658336,1,0
el01gw02,1A_ETH_1,20/03/2016-02:45,1389854,652792,1,0
el01gw02,1A_ETH_1,20/03/2016-03:00,1421295,694410,1,0
el01gw02,1A_ETH_1,20/03/2016-03:15,1421175,654237,1,0
el01gw02,1A_ETH_1,20/03/2016-03:30,1424880,656507,1,0
el01gw02,1A_ETH_1,20/03/2016-03:45,1403512,651907,1,0
el01gw02,1A_ETH_1,20/03/2016-04:00,1364357,637351,1,0
el01gw02,1A_ETH_1,20/03/2016-04:15,1382865,645395,1,0
el01gw02,1A_ETH_1,20/03/2016-04:30,1380350,643291,1,0
el01gw02,1A_ETH_1,20/03/2016-04:45,1380542,641516,1,0
el01gw02,1A_ETH_1,20/03/2016-05:00,1365540,638376,1,0
el01gw02,1A_ETH_1,20/03/2016-05:15,1328902,626485,1,0
el01gw02,1A_ETH_1,20/03/2016-05:30,1253987,595374,1,0
el01gw02,1A_ETH_1,20/03/2016-05:45,733639,426730,0,0
el01gw02,1A_ETH_1,20/03/2016-06:00,436141,327697,0,0
el01gw02,1A_ETH_1,20/03/2016-06:15,407131,323942,0,0
el01gw02,1A_ETH_1,20/03/2016-06:30,464315,347679,0,0
el01gw02,1A_ETH_1,20/03/2016-06:45,462798,351843,0,0
el01gw02,1A_ETH_1,20/03/2016-07:00,492294,367123,0,0
el01gw02,1A_ETH_1,20/03/2016-07:15,515581,385144,0,0
el01gw02,1A_ETH_1,20/03/2016-07:30,546860,411026,0,0
el01gw02,1A_ETH_1,20/03/2016-07:45,561814,423590,0,0
el01gw02,1A_ETH_1,20/03/2016-08:00,681485,459740,0,0
el01gw02,1A_ETH_1,20/03/2016-08:15,726586,509794,0,0
el01gw02,1A_ETH_1,20/03/2016-08:30,750263,530970,0,0
el01gw02,1A_ETH_1,20/03/2016-08:45,785008,547530,0,0
el01gw02,1A_ETH_1,20/03/2016-09:00,842796,602224,0,0
el01gw02,1A_ETH_1,20/03/2016-09:15,866883,635804,0,0
el01gw02,1A_ETH_1,20/03/2016-09:30,939292,669447,0,0
el01gw02,1A_ETH_1,20/03/2016-09:45,888951,612487,0,0
el01gw02,1A_ETH_1,20/03/2016-10:00,997908,711918,0,0
el01gw02,1A_ETH_1,20/03/2016-10:15,942228,711077,0,0
el01gw02,1A_ETH_1,20/03/2016-10:30,974781,745322,0,0
el01gw02,1A_ETH_1,20/03/2016-10:45,998631,730974,0,0
el01gw02,1A_ETH_1,20/03/2016-11:00,1031689,732503,0,0
el01gw02,1A_ETH_1,20/03/2016-11:15,1004410,733135,0,0
el01gw02,1A_ETH_1,20/03/2016-11:30,992144,741331,0,0
el01gw02,1A_ETH_1,20/03/2016-11:45,1003611,729542,0,0
el01gw02,1A_ETH_1,20/03/2016-12:00,1049292,698191,1,0
el01gw02,1A_ETH_1,20/03/2016-12:15,1000631,735486,0,0
el01gw02,1A_ETH_1,20/03/2016-12:30,1006801,766902,0,0
el01gw02,1A_ETH_1,20/03/2016-12:45,990047,734419,0,0
el01gw02,1A_ETH_1,20/03/2016-13:00,976305,747556,0,0
el01gw02,1A_ETH_1,20/03/2016-13:15,969772,750962,0,0
el01gw02,1A_ETH_1,20/03/2016-13:30,954050,718279,0,0
el01gw02,1A_ETH_1,20/03/2016-13:45,956718,713735,0,0
el01gw02,1A_ETH_1,20/03/2016-14:00,1019068,737082,0,0
el01gw02,1A_ETH_1,20/03/2016-14:15,926077,722241,0,0
el01gw02,1A_ETH_1,20/03/2016-14:30,942091,678662,0,0
el01gw02,1A_ETH_1,20/03/2016-14:45,900678,685162,0,0
el01gw02,1A_ETH_1,20/03/2016-15:00,922561,701655,0,0
el01gw02,1A_ETH_1,20/03/2016-15:15,914738,680061,0,0
el01gw02,1A_ETH_1,20/03/2016-15:30,857644,654015,0,0
el01gw02,1A_ETH_1,20/03/2016-15:45,801922,635001,0,0
el01gw02,1A_ETH_1,20/03/2016-16:00,871333,785100,0,0
el01gw02,1A_ETH_1,20/03/2016-16:15,816405,663668,0,0
el01gw02,1A_ETH_1,20/03/2016-16:30,863671,686359,0,0
el01gw02,1A_ETH_1,20/03/2016-16:45,835287,679402,0,0
el01gw02,1A_ETH_1,20/03/2016-17:00,880280,720259,0,0
el01gw02,1A_ETH_1,20/03/2016-17:15,854654,692999,0,0
el01gw02,1A_ETH_1,20/03/2016-17:30,848981,702635,0,0
el01gw02,1A_ETH_1,20/03/2016-17:45,882862,742613,0,0
el01gw02,1A_ETH_1,20/03/2016-18:00,914635,729459,0,0
el01gw02,1A_ETH_1,20/03/2016-18:15,993371,763236,0,0
el01gw02,1A_ETH_1,20/03/2016-18:30,1022462,814855,0,0
el01gw02,1A_ETH_1,20/03/2016-18:45,1075009,885233,1,0
el01gw02,1A_ETH_1,20/03/2016-19:00,1104141,923813,1,0
el01gw02,1A_ETH_1,20/03/2016-19:15,1104619,883568,1,0
el01gw02,1A_ETH_1,20/03/2016-19:30,1069183,922617,1,0
el01gw02,1A_ETH_1,20/03/2016-19:45,1066061,929623,1,0
el01gw02,1A_ETH_1,20/03/2016-20:00,1004499,826596,0,0
el01gw02,1A_ETH_1,20/03/2016-20:15,960848,845357,0,0
el01gw02,1A_ETH_1,20/03/2016-20:30,898659,758239,0,0
el01gw02,1A_ETH_1,20/03/2016-20:45,832820,711148,0,0
el01gw02,1A_ETH_1,20/03/2016-21:00,763922,687506,0,0
el01gw02,1A_ETH_1,20/03/2016-21:15,694098,626254,0,0
el01gw02,1A_ETH_1,20/03/2016-21:30,614970,567660,0,0
el01gw02,1A_ETH_1,20/03/2016-21:45,561764,540131,0,0
el01gw02,1A_ETH_1,20/03/2016-22:00,498609,464947,0,0
el01gw02,1A_ETH_1,20/03/2016-22:15,451789,439568,0,0
el01gw02,1A_ETH_1,20/03/2016-22:30,410974,409560,0,0
el01gw02,1A_ETH_1,20/03/2016-22:45,381841,371969,0,0
el01gw02,1A_ETH_1,20/03/2016-23:00,334868,313726,0,0
el01gw02,1A_ETH_1,20/03/2016-23:15,315132,306159,0,0
el01gw02,1A_ETH_1,20/03/2016-23:30,294293,286854,0,0
el01gw02,1A_ETH_1,20/03/2016-23:45,288755,283897,0,0
el01gw02,1A_ETH_1,21/03/2016-00:00,359710,433593,0,0
el01gw02,1A_ETH_1,21/03/2016-00:15,327167,392678,0,0
el01gw02,1A_ETH_1,21/03/2016-00:30,324612,382611,0,0
el01gw02,1A_ETH_1,21/03/2016-00:45,289327,265422,0,0
el01gw02,1A_ETH_1,21/03/2016-01:00,311440,266880,0,0
el01gw02,1A_ETH_1,21/03/2016-01:15,366380,287033,0,0
el01gw02,1A_ETH_1,21/03/2016-01:30,356065,287010,0,0
el01gw02,1A_ETH_1,21/03/2016-01:45,375994,290896,0,0
el01gw02,1A_ETH_1,21/03/2016-02:00,344972,282056,0,0
el01gw02,1A_ETH_1,21/03/2016-02:15,365396,285811,0,0
el01gw02,1A_ETH_1,21/03/2016-02:30,372923,288252,0,0
el01gw02,1A_ETH_1,21/03/2016-02:45,372632,288558,0,0
el01gw02,1A_ETH_1,21/03/2016-03:00,369305,280166,0,0
el01gw02,1A_ETH_1,21/03/2016-03:15,344025,278347,0,0
el01gw02,1A_ETH_1,21/03/2016-03:30,361956,286191,0,0
el01gw02,1A_ETH_1,21/03/2016-03:45,348116,279739,0,0
el01gw02,1A_ETH_1,21/03/2016-04:00,374453,290273,0,0
el01gw02,1A_ETH_1,21/03/2016-04:15,350222,282506,0,0
el01gw02,1A_ETH_1,21/03/2016-04:30,394597,331917,0,0
el01gw02,1A_ETH_1,21/03/2016-04:45,348924,287317,0,0
el01gw02,1A_ETH_1,21/03/2016-05:00,376183,293643,0,0
el01gw02,1A_ETH_1,21/03/2016-05:15,384549,297457,0,0
el01gw02,1A_ETH_1,21/03/2016-05:30,335808,277362,0,0
el01gw02,1A_ETH_1,21/03/2016-05:45,375416,307338,0,0
el01gw02,1A_ETH_1,21/03/2016-06:00,392475,308956,0,0
el01gw02,1A_ETH_1,21/03/2016-06:15,425500,333691,0,0
el01gw02,1A_ETH_1,21/03/2016-06:30,434387,340888,0,0
el01gw02,1A_ETH_1,21/03/2016-06:45,451235,347636,0,0
el01gw02,1A_ETH_1,21/03/2016-07:00,479390,364285,0,0
el01gw02,1A_ETH_1,21/03/2016-07:15,509803,391215,0,0
el01gw02,1A_ETH_1,21/03/2016-07:30,523742,395066,0,0
el01gw02,1A_ETH_1,21/03/2016-07:45,588421,428366,0,0
el01gw02,1A_ETH_1,21/03/2016-08:00,707771,485225,0,0
el01gw02,1A_ETH_1,21/03/2016-08:15,712557,499477,0,0
el01gw02,1A_ETH_1,21/03/2016-08:30,745862,529966,0,0
el01gw02,1A_ETH_1,21/03/2016-08:45,781685,543439,0,0
el01gw02,1A_ETH_1,21/03/2016-09:00,816838,560464,0,0
el01gw02,1A_ETH_1,21/03/2016-09:15,843951,617512,0,0
el01gw02,1A_ETH_1,21/03/2016-09:30,899186,656449,0,0
el01gw02,1A_ETH_1,21/03/2016-09:45,908957,626803,0,0
el01gw02,1A_ETH_1,21/03/2016-10:00,939548,637473,0,0
el01gw02,1A_ETH_1,21/03/2016-10:15,930166,662619,0,0
el01gw02,1A_ETH_1,21/03/2016-10:30,942297,667129,0,0
el01gw02,1A_ETH_1,21/03/2016-10:45,1001751,730395,0,0
el01gw02,1A_ETH_1,21/03/2016-11:00,962607,687061,0,0
el01gw02,1A_ETH_1,21/03/2016-11:15,948139,694715,0,0
el01gw02,1A_ETH_1,21/03/2016-11:30,951439,703551,0,0
el01gw02,1A_ETH_1,21/03/2016-11:45,944451,684409,0,0
el01gw02,1A_ETH_1,21/03/2016-12:00,912298,674589,0,0
el01gw02,1A_ETH_1,21/03/2016-12:15,948984,693773,0,0
el01gw02,1A_ETH_1,21/03/2016-12:30,913244,676633,0,0
el01gw02,1A_ETH_1,21/03/2016-12:45,904752,670175,0,0
el01gw02,1A_ETH_1,21/03/2016-13:00,877005,676911,0,0
el01gw02,1A_ETH_1,21/03/2016-13:15,912559,732911,0,0
el01gw02,1A_ETH_1,21/03/2016-13:30,920708,732604,0,0
el01gw02,1A_ETH_1,21/03/2016-13:45,910018,698937,0,0
el01gw02,1A_ETH_1,21/03/2016-14:00,904457,691982,0,0
el01gw02,1A_ETH_1,21/03/2016-14:15,907775,708383,0,0
el01gw02,1A_ETH_1,21/03/2016-14:30,818975,605045,0,0
el01gw02,1A_ETH_1,21/03/2016-14:45,874222,651806,0,0
el01gw02,1A_ETH_1,21/03/2016-15:00,839136,625576,0,0
el01gw02,1A_ETH_1,21/03/2016-15:15,864915,648463,0,0
el01gw02,1A_ETH_1,21/03/2016-15:30,789105,622833,0,0
el01gw02,1A_ETH_1,21/03/2016-15:45,775982,630171,0,0
el01gw02,1A_ETH_1,21/03/2016-16:00,785701,652339,0,0
el01gw02,1A_ETH_1,21/03/2016-16:15,767512,596875,0,0
el01gw02,1A_ETH_1,21/03/2016-16:30,801100,631692,0,0
el01gw02,1A_ETH_1,21/03/2016-16:45,830154,659126,0,0
el01gw02,1A_ETH_1,21/03/2016-17:00,835162,673148,0,0
el01gw02,1A_ETH_1,21/03/2016-17:15,836308,661453,0,0
el01gw02,1A_ETH_1,21/03/2016-17:30,859555,693961,0,0
el01gw02,1A_ETH_1,21/03/2016-17:45,897032,711576,0,0
el01gw02,1A_ETH_1,21/03/2016-18:00,932354,755943,0,0
el01gw02,1A_ETH_1,21/03/2016-18:15,995590,801239,0,0
el01gw02,1A_ETH_1,21/03/2016-18:30,1022989,834665,0,0
el01gw02,1A_ETH_1,21/03/2016-18:45,1065412,821669,1,0
el01gw02,1A_ETH_1,21/03/2016-19:00,1106379,875950,1,0
el01gw02,1A_ETH_1,21/03/2016-19:15,1116939,886742,1,0
el01gw02,1A_ETH_1,21/03/2016-19:30,1081821,881118,1,0
el01gw02,1A_ETH_1,21/03/2016-19:45,1041345,814518,0,0
el01gw02,1A_ETH_1,21/03/2016-20:00,973594,764502,0,0
el01gw02,1A_ETH_1,21/03/2016-20:15,938590,808325,0,0
el01gw02,1A_ETH_1,21/03/2016-20:30,882325,755746,0,0
el01gw02,1A_ETH_1,21/03/2016-20:45,811044,719050,0,0
el01gw02,1A_ETH_1,21/03/2016-21:00,730850,694555,0,0
el01gw02,1A_ETH_1,21/03/2016-21:15,675731,679940,0,0
el01gw02,1A_ETH_1,21/03/2016-21:30,601354,638183,0,0
el01gw02,1A_ETH_1,21/03/2016-21:45,556942,616439,0,0
el01gw02,1A_ETH_1,21/03/2016-22:00,462560,531889,0,0
el01gw02,1A_ETH_1,21/03/2016-22:15,413500,405673,0,0
el01gw02,1A_ETH_1,21/03/2016-22:30,381275,380970,0,0
el01gw02,1A_ETH_1,21/03/2016-22:45,361964,346781,0,0
el01gw02,1A_ETH_1,21/03/2016-23:00,305871,298811,0,0
el01gw02,1A_ETH_1,21/03/2016-23:15,316197,309309,0,0
el01gw02,1A_ETH_1,21/03/2016-23:30,289887,289199,0,0
el01gw02,1A_ETH_1,21/03/2016-23:45,291223,288261,0,0
el01gw02,1A_ETH_1,22/03/2016-00:00,387529,540474,0,0
el01gw02,1A_ETH_1,22/03/2016-00:15,315191,404612,0,0
el01gw02,1A_ETH_1,22/03/2016-00:30,303130,377555,0,0
el01gw02,1A_ETH_1,22/03/2016-00:45,264740,253109,0,0
el01gw02,1A_ETH_1,22/03/2016-01:00,297110,269029,0,0
el01gw02,1A_ETH_1,22/03/2016-01:15,367047,290706,0,0
el01gw02,1A_ETH_1,22/03/2016-01:30,369333,286931,0,0
el01gw02,1A_ETH_1,22/03/2016-01:45,369485,293408,0,0
el01gw02,1A_ETH_1,22/03/2016-02:00,336966,285794,0,0
el01gw02,1A_ETH_1,22/03/2016-02:15,343474,281126,0,0
el01gw02,1A_ETH_1,22/03/2016-02:30,342882,275684,0,0
el01gw02,1A_ETH_1,22/03/2016-02:45,382343,294172,0,0
el01gw02,1A_ETH_1,22/03/2016-03:00,364021,284602,0,0
el01gw02,1A_ETH_1,22/03/2016-03:15,344073,280201,0,0
el01gw02,1A_ETH_1,22/03/2016-03:30,354334,292136,0,0
el01gw02,1A_ETH_1,22/03/2016-03:45,359099,288941,0,0
el01gw02,1A_ETH_1,22/03/2016-04:00,362780,299147,0,0
el01gw02,1A_ETH_1,22/03/2016-04:15,355014,286578,0,0
el01gw02,1A_ETH_1,22/03/2016-04:30,341813,281969,0,0
el01gw02,1A_ETH_1,22/03/2016-04:45,376451,301384,0,0
el01gw02,1A_ETH_1,22/03/2016-05:00,394938,297996,0,0
el01gw02,1A_ETH_1,22/03/2016-05:15,366360,297425,0,0
el01gw02,1A_ETH_1,22/03/2016-05:30,381396,298305,0,0
el01gw02,1A_ETH_1,22/03/2016-05:45,371635,306324,0,0
el01gw02,1A_ETH_1,22/03/2016-06:00,424979,327214,0,0
el01gw02,1A_ETH_1,22/03/2016-06:15,484425,361010,0,0
el01gw02,1A_ETH_1,22/03/2016-06:30,473308,365513,0,0
el01gw02,1A_ETH_1,22/03/2016-06:45,508533,374756,0,0
el01gw02,1A_ETH_1,22/03/2016-07:00,561804,418239,0,0
el01gw02,1A_ETH_1,22/03/2016-07:15,606362,444464,0,0
el01gw02,1A_ETH_1,22/03/2016-07:30,665310,504678,0,0
el01gw02,1A_ETH_1,22/03/2016-07:45,738272,545986,0,0
el01gw02,1A_ETH_1,22/03/2016-08:00,963922,700203,0,0
el01gw02,1A_ETH_1,22/03/2016-08:15,1015232,760351,0,0
el01gw02,1A_ETH_1,22/03/2016-08:30,1015380,736794,0,0
el01gw02,1A_ETH_1,22/03/2016-08:45,1084923,766524,1,0
el01gw02,1A_ETH_1,22/03/2016-09:00,1074679,756937,1,0
el01gw02,1A_ETH_1,22/03/2016-09:15,1121773,785114,1,0
el01gw02,1A_ETH_1,22/03/2016-09:30,1251195,1003099,1,0
el01gw02,1A_ETH_1,22/03/2016-09:45,1326834,1015936,1,0
el01gw02,1A_ETH_1,22/03/2016-10:00,1406476,1055750,1,1
el01gw02,1A_ETH_1,22/03/2016-10:15,1411516,996938,1,0
el01gw02,1A_ETH_1,22/03/2016-10:30,1270990,950554,1,0
el01gw02,1A_ETH_1,22/03/2016-10:45,1326780,976244,1,0
el01gw02,1A_ETH_1,22/03/2016-11:00,1322160,1014681,1,0
el01gw02,1A_ETH_1,22/03/2016-11:15,1326383,990890,1,0
el01gw02,1A_ETH_1,22/03/2016-11:30,1307880,1028853,1,0
el01gw02,1A_ETH_1,22/03/2016-11:45,1324401,1070246,1,1
el01gw02,1A_ETH_1,22/03/2016-12:00,1278205,1080046,1,1
el01gw02,1A_ETH_1,22/03/2016-12:15,1263467,1026609,1,0
el01gw02,1A_ETH_1,22/03/2016-12:30,1229202,1066360,1,1
el01gw02,1A_ETH_1,22/03/2016-12:45,1217869,976476,1,0
el01gw02,1A_ETH_1,22/03/2016-13:00,1188004,897925,1,0
el01gw02,1A_ETH_1,22/03/2016-13:15,1176903,914717,1,0
el01gw02,1A_ETH_1,22/03/2016-13:30,1148853,866207,1,0
el01gw02,1A_ETH_1,22/03/2016-13:45,1091900,821701,1,0
el01gw02,1A_ETH_1,22/03/2016-14:00,1211447,863724,1,0
el01gw02,1A_ETH_1,22/03/2016-14:15,1288900,934089,1,0
el01gw02,1A_ETH_1,22/03/2016-14:30,1229637,1037407,1,0
el01gw02,1A_ETH_1,22/03/2016-14:45,1188172,979693,1,0
el01gw02,1A_ETH_1,22/03/2016-15:00,1263351,915497,1,0
el01gw02,1A_ETH_1,22/03/2016-15:15,1252598,957512,1,0
el01gw02,1A_ETH_1,22/03/2016-15:30,1158172,966836,1,0
el01gw02,1A_ETH_1,22/03/2016-15:45,1075607,852783,1,0
el01gw02,1A_ETH_1,22/03/2016-16:00,1074402,829283,1,0
el01gw02,1A_ETH_1,22/03/2016-16:15,1191892,909702,1,0
el01gw02,1A_ETH_1,22/03/2016-16:30,1186942,952326,1,0
el01gw02,1A_ETH_1,22/03/2016-16:45,1358482,998195,1,0
el01gw02,1A_ETH_1,22/03/2016-17:00,1234823,1031467,1,0
el01gw02,1A_ETH_1,22/03/2016-17:15,1260421,974537,1,0
el01gw02,1A_ETH_1,22/03/2016-17:30,1148890,993901,1,0
el01gw02,1A_ETH_1,22/03/2016-17:45,1154760,932934,1,0
el01gw02,1A_ETH_1,22/03/2016-18:00,1200544,956936,1,0
el01gw02,1A_ETH_1,22/03/2016-18:15,1235978,950219,1,0
el01gw02,1A_ETH_1,22/03/2016-18:30,1327966,988207,1,0
el01gw02,1A_ETH_1,22/03/2016-18:45,1337204,993674,1,0
el01gw02,1A_ETH_1,22/03/2016-19:00,1397278,951234,1,0
el01gw02,1A_ETH_1,22/03/2016-19:15,1375079,931803,1,0
el01gw02,1A_ETH_1,22/03/2016-19:30,1304186,901117,1,0
el01gw02,1A_ETH_1,22/03/2016-19:45,1247933,840677,1,0
el01gw02,1A_ETH_1,22/03/2016-20:00,1199116,830236,1,0
el01gw02,1A_ETH_1,22/03/2016-20:15,1244207,886809,1,0
el01gw02,1A_ETH_1,22/03/2016-20:30,1183767,877430,1,0
el01gw02,1A_ETH_1,22/03/2016-20:45,1106162,824329,1,0
el01gw02,1A_ETH_1,22/03/2016-21:00,982112,781591,0,0
el01gw02,1A_ETH_1,22/03/2016-21:15,891025,759871,0,0
el01gw02,1A_ETH_1,22/03/2016-21:30,785094,685909,0,0
el01gw02,1A_ETH_1,22/03/2016-21:45,767923,740463,0,0
el01gw02,1A_ETH_1,22/03/2016-22:00,640522,802834,0,0
el01gw02,1A_ETH_1,22/03/2016-22:15,588046,699426,0,0
el01gw02,1A_ETH_1,22/03/2016-22:30,559806,660720,0,0
el01gw02,1A_ETH_1,22/03/2016-22:45,527408,641115,0,0
el01gw02,1A_ETH_1,22/03/2016-23:00,462107,668500,0,0
el01gw02,1A_ETH_1,22/03/2016-23:15,435348,677990,0,0
el01gw02,1A_ETH_1,22/03/2016-23:30,419634,781032,0,0
el01gw02,1A_ETH_1,22/03/2016-23:45,398137,672764,0,0
el01gw02,1A_ETH_1,23/03/2016-00:00,414726,578585,0,0
el01gw02,1A_ETH_1,23/03/2016-00:15,322019,418731,0,0
el01gw02,1A_ETH_1,23/03/2016-00:30,308607,346097,0,0
el01gw02,1A_ETH_1,23/03/2016-00:45,312988,292836,0,0
el01gw02,1A_ETH_1,23/03/2016-01:00,405596,428681,0,0
el01gw02,1A_ETH_1,23/03/2016-01:15,422833,442152,0,0
el01gw02,1A_ETH_1,23/03/2016-01:30,459954,452162,0,0
el01gw02,1A_ETH_1,23/03/2016-01:45,441635,442190,0,0
el01gw02,1A_ETH_1,23/03/2016-02:00,434671,445048,0,0
el01gw02,1A_ETH_1,23/03/2016-02:15,441037,445608,0,0
el01gw02,1A_ETH_1,23/03/2016-02:30,395671,331388,0,0
el01gw02,1A_ETH_1,23/03/2016-02:45,414469,329664,0,0
el01gw02,1A_ETH_1,23/03/2016-03:00,402891,350548,0,0
el01gw02,1A_ETH_1,23/03/2016-03:15,392899,320796,0,0
el01gw02,1A_ETH_1,23/03/2016-03:30,405168,320055,0,0
el01gw02,1A_ETH_1,23/03/2016-03:45,392978,323785,0,0
el01gw02,1A_ETH_1,23/03/2016-04:00,396249,336376,0,0
el01gw02,1A_ETH_1,23/03/2016-04:15,408630,322833,0,0
el01gw02,1A_ETH_1,23/03/2016-04:30,403003,331437,0,0
el01gw02,1A_ETH_1,23/03/2016-04:45,405089,333414,0,0
el01gw02,1A_ETH_1,23/03/2016-05:00,420595,334640,0,0
el01gw02,1A_ETH_1,23/03/2016-05:15,410016,339602,0,0
el01gw02,1A_ETH_1,23/03/2016-05:30,412357,324498,0,0
el01gw02,1A_ETH_1,23/03/2016-05:45,421950,325680,0,0
el01gw02,1A_ETH_1,23/03/2016-06:00,446303,343341,0,0
el01gw02,1A_ETH_1,23/03/2016-06:15,493273,368434,0,0
el01gw02,1A_ETH_1,23/03/2016-06:30,502396,374900,0,0
el01gw02,1A_ETH_1,23/03/2016-06:45,501894,379173,0,0
el01gw02,1A_ETH_1,23/03/2016-07:00,568064,417855,0,0
el01gw02,1A_ETH_1,23/03/2016-07:15,611753,442282,0,0
el01gw02,1A_ETH_1,23/03/2016-07:30,674277,483689,0,0
el01gw02,1A_ETH_1,23/03/2016-07:45,773311,535005,0,0
el01gw02,1A_ETH_1,23/03/2016-08:00,955341,744462,0,0
el01gw02,1A_ETH_1,23/03/2016-08:15,996472,774318,0,0
el01gw02,1A_ETH_1,23/03/2016-08:30,1001030,778676,0,0
el01gw02,1A_ETH_1,23/03/2016-08:45,1098054,840702,1,0
el01gw02,1A_ETH_1,23/03/2016-09:00,1155850,877885,1,0
el01gw02,1A_ETH_1,23/03/2016-09:15,1172651,908855,1,0
el01gw02,1A_ETH_1,23/03/2016-09:30,1148339,882213,1,0
el01gw02,1A_ETH_1,23/03/2016-09:45,1264343,944161,1,0
el01gw02,1A_ETH_1,23/03/2016-10:00,1251395,966385,1,0
el01gw02,1A_ETH_1,23/03/2016-10:15,1363363,982016,1,0
el01gw02,1A_ETH_1,23/03/2016-10:30,1488899,1065750,1,1
el01gw02,1A_ETH_1,23/03/2016-10:45,1344659,991770,1,0
